Geography,Moved within same county,Moved from different county within same state,Moved from different state,Moved from abroad,Year,RegionName,State
0500000US40109,94277.0,27427.0,26374.0,3432.0,2013,Oklahoma County,Oklahoma
0500000US40119,,,,,2013,Payne County,Oklahoma
0500000US40125,5175.0,4061.0,1276.0,26.0,2013,Pottawatomie County,Oklahoma
0500000US40131,4524.0,5022.0,958.0,121.0,2013,Rogers County,Oklahoma
0500000US40143,80041.0,20144.0,15746.0,2721.0,2013,Tulsa County,Oklahoma
0500000US40145,,,,,2013,Wagoner County,Oklahoma
0500000US41003,9213.0,7882.0,2825.0,1421.0,2013,Benton County,Oregon
0500000US41005,32980.0,18991.0,12242.0,1157.0,2013,Clackamas County,Oregon
0500000US41017,16554.0,5504.0,5193.0,839.0,2013,Deschutes County,Oregon
0500000US41019,10823.0,3627.0,3745.0,285.0,2013,Douglas County,Oregon
0500000US41029,22931.0,5755.0,8842.0,490.0,2013,Jackson County,Oregon
0500000US41033,,,,,2013,Josephine County,Oregon
0500000US41035,,,,,2013,Klamath County,Oregon
0500000US41039,51580.0,9568.0,13156.0,1825.0,2013,Lane County,Oregon
0500000US41043,,,,,2013,Linn County,Oregon
0500000US41047,34021.0,14906.0,7403.0,941.0,2013,Marion County,Oregon
0500000US41051,94339.0,30053.0,32614.0,5357.0,2013,Multnomah County,Oregon
0500000US41053,,,,,2013,Polk County,Oregon
0500000US41059,,,,,2013,Umatilla County,Oregon
0500000US41067,60768.0,17209.0,21240.0,4028.0,2013,Washington County,Oregon
0500000US41071,,,,,2013,Yamhill County,Oregon
0500000US42001,8822.0,1771.0,2390.0,123.0,2013,Adams County,Pennsylvania
0500000US42003,107993.0,20871.0,21027.0,8718.0,2013,Allegheny County,Pennsylvania
0500000US42005,,,,,2013,Armstrong County,Pennsylvania
0500000US42007,13334.0,3996.0,1987.0,199.0,2013,Beaver County,Pennsylvania
0500000US42011,33112.0,8766.0,3819.0,1667.0,2013,Berks County,Pennsylvania
0500000US42013,,,,,2013,Blair County,Pennsylvania
0500000US42017,27152.0,10448.0,8933.0,3021.0,2013,Bucks County,Pennsylvania
0500000US42019,10663.0,10111.0,2204.0,263.0,2013,Butler County,Pennsylvania
0500000US42021,8874.0,4806.0,1471.0,443.0,2013,Cambria County,Pennsylvania
0500000US42025,,,,,2013,Carbon County,Pennsylvania
0500000US42027,18593.0,13948.0,9226.0,2675.0,2013,Centre County,Pennsylvania
0500000US42029,25513.0,12214.0,10418.0,2920.0,2013,Chester County,Pennsylvania
0500000US42033,5885.0,2709.0,1349.0,55.0,2013,Clearfield County,Pennsylvania
0500000US42037,,,,,2013,Columbia County,Pennsylvania
0500000US42039,,,,,2013,Crawford County,Pennsylvania
0500000US42041,20784.0,12201.0,4697.0,1090.0,2013,Cumberland County,Pennsylvania
0500000US42043,18421.0,8517.0,3508.0,1464.0,2013,Dauphin County,Pennsylvania
0500000US42045,29538.0,12208.0,9518.0,2694.0,2013,Delaware County,Pennsylvania
0500000US42049,30199.0,6690.0,6495.0,805.0,2013,Erie County,Pennsylvania
0500000US42051,,,,,2013,Fayette County,Pennsylvania
0500000US42055,,,,,2013,Franklin County,Pennsylvania
0500000US42063,,,,,2013,Indiana County,Pennsylvania
0500000US42069,15324.0,5043.0,4950.0,1074.0,2013,Lackawanna County,Pennsylvania
0500000US42071,33467.0,7086.0,8274.0,1448.0,2013,Lancaster County,Pennsylvania
0500000US42073,,,,,2013,Lawrence County,Pennsylvania
0500000US42075,,,,,2013,Lebanon County,Pennsylvania
0500000US42077,27634.0,9353.0,8106.0,4716.0,2013,Lehigh County,Pennsylvania
0500000US42079,24047.0,8335.0,5675.0,1154.0,2013,Luzerne County,Pennsylvania
0500000US42081,8643.0,3497.0,1951.0,125.0,2013,Lycoming County,Pennsylvania
0500000US42085,8562.0,2070.0,3280.0,33.0,2013,Mercer County,Pennsylvania
0500000US42089,7711.0,3964.0,4082.0,258.0,2013,Monroe County,Pennsylvania
0500000US42091,42623.0,25796.0,12126.0,5664.0,2013,Montgomery County,Pennsylvania
0500000US42095,20917.0,8436.0,7890.0,1072.0,2013,Northampton County,Pennsylvania
0500000US42097,,,,,2013,Northumberland County,Pennsylvania
0500000US42101,143336.0,28411.0,32399.0,11365.0,2013,Philadelphia County,Pennsylvania
0500000US42107,8109.0,3379.0,1030.0,284.0,2013,Schuylkill County,Pennsylvania
0500000US42111,,,,,2013,Somerset County,Pennsylvania
0500000US42125,13660.0,6103.0,3429.0,712.0,2013,Washington County,Pennsylvania
0500000US42129,23202.0,9817.0,4600.0,332.0,2013,Westmoreland County,Pennsylvania
0500000US42133,41936.0,9592.0,7846.0,2235.0,2013,York County,Pennsylvania
0500000US44003,8487.0,6182.0,2424.0,187.0,2013,Kent County,Rhode Island
0500000US44005,,,,,2013,Newport County,Rhode Island
0500000US44007,49113.0,5015.0,19556.0,6136.0,2013,Providence County,Rhode Island
0500000US44009,,,,,2013,Washington County,Rhode Island
0500000US45003,10289.0,2182.0,7784.0,203.0,2013,Aiken County,South Carolina
0500000US45007,,,,,2013,Anderson County,South Carolina
0500000US45013,15083.0,1294.0,17186.0,900.0,2013,Beaufort County,South Carolina
0500000US45015,14991.0,11013.0,7561.0,535.0,2013,Berkeley County,South Carolina
0500000US45019,36825.0,12686.0,15488.0,1027.0,2013,Charleston County,South Carolina
0500000US45031,,,,,2013,Darlington County,South Carolina
0500000US45035,9933.0,6747.0,4108.0,718.0,2013,Dorchester County,South Carolina
0500000US45041,,,,,2013,Florence County,South Carolina
0500000US45045,38540.0,9224.0,17356.0,2464.0,2013,Greenville County,South Carolina
0500000US45047,,,,,2013,Greenwood County,South Carolina
0500000US45051,32636.0,3339.0,15104.0,635.0,2013,Horry County,South Carolina
0500000US45057,,,,,2013,Lancaster County,South Carolina
0500000US45059,,,,,2013,Laurens County,South Carolina
0500000US45063,23934.0,9742.0,5224.0,1518.0,2013,Lexington County,South Carolina
0500000US45073,,,,,2013,Oconee County,South Carolina
0500000US45075,,,,,2013,Orangeburg County,South Carolina
0500000US45077,10380.0,7959.0,4507.0,337.0,2013,Pickens County,South Carolina
0500000US45079,43100.0,18529.0,25835.0,2412.0,2013,Richland County,South Carolina
0500000US45083,30744.0,7696.0,7729.0,907.0,2013,Spartanburg County,South Carolina
0500000US45085,,,,,2013,Sumter County,South Carolina
0500000US45091,19522.0,3760.0,11469.0,409.0,2013,York County,South Carolina
0500000US46099,20420.0,5682.0,6494.0,516.0,2013,Minnehaha County,South Dakota
0500000US46103,13098.0,3587.0,5006.0,530.0,2013,Pennington County,South Dakota
0500000US47001,,,,,2013,Anderson County,Tennessee
0500000US47009,11504.0,4582.0,2181.0,108.0,2013,Blount County,Tennessee
0500000US47011,,,,,2013,Bradley County,Tennessee
0500000US47037,76647.0,18547.0,27605.0,6740.0,2013,Davidson County,Tennessee
0500000US47059,,,,,2013,Greene County,Tennessee
0500000US47065,32212.0,8052.0,12174.0,1560.0,2013,Hamilton County,Tennessee
0500000US47093,36139.0,11868.0,10822.0,996.0,2013,Knox County,Tennessee
0500000US47113,,,,,2013,Madison County,Tennessee
0500000US47119,,,,,2013,Maury County,Tennessee
0500000US47125,22106.0,1980.0,13694.0,1532.0,2013,Montgomery County,Tennessee
0500000US47141,,,,,2013,Putnam County,Tennessee
0500000US47147,,,,,2013,Robertson County,Tennessee
0500000US47149,34945.0,9534.0,12909.0,1310.0,2013,Rutherford County,Tennessee
0500000US47155,,,,,2013,Sevier County,Tennessee
0500000US47157,116493.0,9472.0,27692.0,3354.0,2013,Shelby County,Tennessee
0500000US47163,12344.0,3134.0,6836.0,158.0,2013,Sullivan County,Tennessee
0500000US47165,14816.0,5306.0,5455.0,430.0,2013,Sumner County,Tennessee
0500000US47179,,,,,2013,Washington County,Tennessee
0500000US47187,11916.0,9291.0,5411.0,1222.0,2013,Williamson County,Tennessee
0500000US47189,,,,,2013,Wilson County,Tennessee
0500000US48005,,,,,2013,Angelina County,Texas
0500000US48021,,,,,2013,Bastrop County,Texas
0500000US48027,26947.0,10546.0,19566.0,3747.0,2013,Bell County,Texas
0500000US48029,236382.0,51446.0,39964.0,14781.0,2013,Bexar County,Texas
0500000US48037,,,,,2013,Bowie County,Texas
0500000US48039,17821.0,13199.0,4112.0,829.0,2013,Brazoria County,Texas
0500000US48041,30639.0,24286.0,2960.0,2668.0,2013,Brazos County,Texas
0500000US48061,32000.0,7298.0,3178.0,3396.0,2013,Cameron County,Texas
0500000US48085,53753.0,47096.0,22052.0,7896.0,2013,Collin County,Texas
0500000US48091,,,,,2013,Comal County,Texas
0500000US48099,6410.0,5445.0,5461.0,1784.0,2013,Coryell County,Texas
0500000US48113,289357.0,73698.0,44561.0,18861.0,2013,Dallas County,Texas
0500000US48121,61476.0,49372.0,17898.0,6190.0,2013,Denton County,Texas
0500000US48135,17311.0,7337.0,3810.0,2022.0,2013,Ector County,Texas
0500000US48139,12781.0,7058.0,2334.0,264.0,2013,Ellis County,Texas
0500000US48141,75438.0,4692.0,23059.0,10924.0,2013,El Paso County,Texas
0500000US48157,25317.0,29859.0,13111.0,6584.0,2013,Fort Bend County,Texas
0500000US48167,27603.0,18966.0,5767.0,971.0,2013,Galveston County,Texas
0500000US48181,10979.0,4851.0,3092.0,769.0,2013,Grayson County,Texas
0500000US48183,17338.0,6426.0,3349.0,220.0,2013,Gregg County,Texas
0500000US48187,,,,,2013,Guadalupe County,Texas
0500000US48201,542558.0,87201.0,85715.0,39981.0,2013,Harris County,Texas
0500000US48203,,,,,2013,Harrison County,Texas
0500000US48209,15317.0,19669.0,4563.0,726.0,2013,Hays County,Texas
0500000US48213,,,,,2013,Henderson County,Texas
0500000US48215,59874.0,9016.0,8856.0,6073.0,2013,Hidalgo County,Texas
0500000US48231,,,,,2013,Hunt County,Texas
0500000US48245,17898.0,10189.0,3591.0,889.0,2013,Jefferson County,Texas
0500000US48251,14996.0,9244.0,2027.0,147.0,2013,Johnson County,Texas
0500000US48257,,,,,2013,Kaufman County,Texas
0500000US48291,,,,,2013,Liberty County,Texas
0500000US48303,44097.0,19289.0,5329.0,1139.0,2013,Lubbock County,Texas
0500000US48309,32875.0,11154.0,4046.0,456.0,2013,McLennan County,Texas
0500000US48329,20079.0,6692.0,7083.0,731.0,2013,Midland County,Texas
0500000US48339,33520.0,23842.0,11516.0,6915.0,2013,Montgomery County,Texas
0500000US48347,,,,,2013,Nacogdoches County,Texas
0500000US48355,44336.0,18357.0,7454.0,1402.0,2013,Nueces County,Texas
0500000US48361,,,,,2013,Orange County,Texas
0500000US48367,,,,,2013,Parker County,Texas
0500000US48375,13732.0,7804.0,3682.0,512.0,2013,Potter County,Texas
0500000US48381,8962.0,7501.0,4280.0,164.0,2013,Randall County,Texas
0500000US48397,,,,,2013,Rockwall County,Texas
0500000US48409,,,,,2013,San Patricio County,Texas
0500000US48423,22026.0,9675.0,5403.0,448.0,2013,Smith County,Texas
0500000US48439,222136.0,69800.0,38444.0,9794.0,2013,Tarrant County,Texas
0500000US48441,24619.0,7206.0,3832.0,477.0,2013,Taylor County,Texas
0500000US48451,13652.0,5783.0,6850.0,441.0,2013,Tom Green County,Texas
0500000US48453,140521.0,53884.0,32670.0,11795.0,2013,Travis County,Texas
0500000US48469,,,,,2013,Victoria County,Texas
0500000US48471,,,,,2013,Walker County,Texas
0500000US48479,15849.0,3595.0,1733.0,2276.0,2013,Webb County,Texas
0500000US48485,12495.0,4695.0,6802.0,1344.0,2013,Wichita County,Texas
0500000US48491,32309.0,36464.0,15335.0,1949.0,2013,Williamson County,Texas
0500000US49005,13690.0,4146.0,4571.0,800.0,2013,Cache County,Utah
0500000US49011,20783.0,12270.0,8642.0,2032.0,2013,Davis County,Utah
0500000US49035,116889.0,18147.0,30531.0,6473.0,2013,Salt Lake County,Utah
0500000US49049,68176.0,16581.0,26403.0,6239.0,2013,Utah County,Utah
0500000US49053,14281.0,5319.0,10141.0,109.0,2013,Washington County,Utah
0500000US49057,24872.0,9768.0,5897.0,896.0,2013,Weber County,Utah
0500000US50007,16493.0,2648.0,8781.0,894.0,2013,Chittenden County,Vermont
0500000US51003,,,,,2013,Albemarle County,Virginia
0500000US51013,15291.0,7673.0,17021.0,3572.0,2013,Arlington County,Virginia
0500000US51015,,,,,2013,Augusta County,Virginia
0500000US51019,,,,,2013,Bedford County,Virginia
0500000US51041,16009.0,12339.0,8104.0,604.0,2013,Chesterfield County,Virginia
0500000US51059,83329.0,30823.0,38063.0,17146.0,2013,Fairfax County,Virginia
0500000US51061,,,,,2013,Fauquier County,Virginia
0500000US51069,,,,,2013,Frederick County,Virginia
0500000US51085,,,,,2013,Hanover County,Virginia
0500000US51087,27284.0,17371.0,4590.0,1899.0,2013,Henrico County,Virginia
0500000US51095,,,,,2013,James City County,Virginia
0500000US51107,18238.0,16604.0,8300.0,3244.0,2013,Loudoun County,Virginia
0500000US51121,,,,,2013,Montgomery County,Virginia
0500000US51153,29981.0,18769.0,15298.0,4607.0,2013,Prince William County,Virginia
0500000US51161,3470.0,8432.0,3463.0,58.0,2013,Roanoke County,Virginia
0500000US51165,,,,,2013,Rockingham County,Virginia
0500000US51177,6268.0,5222.0,886.0,530.0,2013,Spotsylvania County,Virginia
0500000US51179,6050.0,8023.0,8426.0,928.0,2013,Stafford County,Virginia
0500000US51199,,,,,2013,York County,Virginia
0500000US51510,8578.0,11226.0,8659.0,3879.0,2013,Alexandria city,Virginia
0500000US51550,9794.0,13765.0,7942.0,1372.0,2013,Chesapeake city,Virginia
0500000US51650,10087.0,7975.0,5278.0,1354.0,2013,Hampton city,Virginia
0500000US51680,9185.0,6847.0,5989.0,427.0,2013,Lynchburg city,Virginia
0500000US51700,19987.0,8990.0,8781.0,592.0,2013,Newport News city,Virginia
0500000US51710,28753.0,16532.0,14689.0,2168.0,2013,Norfolk city,Virginia
0500000US51740,9227.0,6677.0,4263.0,595.0,2013,Portsmouth city,Virginia
0500000US51760,21372.0,16774.0,8178.0,755.0,2013,Richmond city,Virginia
0500000US51770,,,,,2013,Roanoke city,Virginia
0500000US51800,,,,,2013,Suffolk city,Virginia
0500000US51810,36743.0,15793.0,20579.0,2609.0,2013,Virginia Beach city,Virginia
0500000US53005,17610.0,6206.0,3835.0,1613.0,2013,Benton County,Washington
0500000US53007,,,,,2013,Chelan County,Washington
0500000US53009,,,,,2013,Clallam County,Washington
0500000US53011,43299.0,5459.0,19113.0,2744.0,2013,Clark County,Washington
0500000US53015,,,,,2013,Cowlitz County,Washington
0500000US53021,,,,,2013,Franklin County,Washington
0500000US53025,,,,,2013,Grant County,Washington
0500000US53027,,,,,2013,Grays Harbor County,Washington
0500000US53029,,,,,2013,Island County,Washington
0500000US53033,251340.0,38132.0,69524.0,25851.0,2013,King County,Washington
0500000US53035,31051.0,6454.0,11494.0,2996.0,2013,Kitsap County,Washington
0500000US53041,,,,,2013,Lewis County,Washington
0500000US53053,73495.0,26481.0,28731.0,5220.0,2013,Pierce County,Washington
0500000US53057,13185.0,5466.0,1866.0,34.0,2013,Skagit County,Washington
0500000US53061,68244.0,22927.0,18067.0,3550.0,2013,Snohomish County,Washington
0500000US53063,48835.0,13263.0,12415.0,1442.0,2013,Spokane County,Washington
0500000US53067,26175.0,11100.0,8671.0,2615.0,2013,Thurston County,Washington
0500000US53073,20276.0,4304.0,2747.0,915.0,2013,Whatcom County,Washington
0500000US53077,31374.0,3016.0,2093.0,481.0,2013,Yakima County,Washington
0500000US54003,,,,,2013,Berkeley County,West Virginia
0500000US54011,,,,,2013,Cabell County,West Virginia
0500000US54033,,,,,2013,Harrison County,West Virginia
0500000US54039,15998.0,2941.0,3268.0,242.0,2013,Kanawha County,West Virginia
0500000US54061,,,,,2013,Monongalia County,West Virginia
0500000US54081,,,,,2013,Raleigh County,West Virginia
0500000US54107,,,,,2013,Wood County,West Virginia
0500000US55009,26659.0,8038.0,5149.0,819.0,2013,Brown County,Wisconsin
0500000US55025,68402.0,14761.0,17669.0,3806.0,2013,Dane County,Wisconsin
0500000US55027,,,,,2013,Dodge County,Wisconsin
0500000US55035,,,,,2013,Eau Claire County,Wisconsin
0500000US55039,,,,,2013,Fond du Lac County,Wisconsin
0500000US55055,,,,,2013,Jefferson County,Wisconsin
0500000US55059,12249.0,2961.0,5407.0,440.0,2013,Kenosha County,Wisconsin
0500000US55063,,,,,2013,La Crosse County,Wisconsin
0500000US55071,,,,,2013,Manitowoc County,Wisconsin
0500000US55073,,,,,2013,Marathon County,Wisconsin
0500000US55079,120305.0,18739.0,16245.0,4552.0,2013,Milwaukee County,Wisconsin
0500000US55087,12565.0,8819.0,1283.0,309.0,2013,Outagamie County,Wisconsin
0500000US55089,,,,,2013,Ozaukee County,Wisconsin
0500000US55097,,,,,2013,Portage County,Wisconsin
0500000US55101,12888.0,4908.0,1766.0,486.0,2013,Racine County,Wisconsin
0500000US55105,17020.0,1994.0,3448.0,506.0,2013,Rock County,Wisconsin
0500000US55109,,,,,2013,St. Croix County,Wisconsin
0500000US55117,,,,,2013,Sheboygan County,Wisconsin
0500000US55127,,,,,2013,Walworth County,Wisconsin
0500000US55131,,,,,2013,Washington County,Wisconsin
0500000US55133,18233.0,15460.0,4638.0,1329.0,2013,Waukesha County,Wisconsin
0500000US55139,13897.0,10324.0,2261.0,248.0,2013,Winnebago County,Wisconsin
0500000US55141,,,,,2013,Wood County,Wisconsin
0500000US56021,,,,,2013,Laramie County,Wyoming
0500000US56025,,,,,2013,Natrona County,Wyoming
0500000US72013,,,,,2013,Arecibo Municipio,Puerto Rico
0500000US72021,,,,,2013,Bayamón Municipio,Puerto Rico
0500000US72025,,,,,2013,Caguas Municipio,Puerto Rico
0500000US72031,,,,,2013,Carolina Municipio,Puerto Rico
0500000US72061,,,,,2013,Guaynabo Municipio,Puerto Rico
0500000US72097,,,,,2013,Mayagüez Municipio,Puerto Rico
0500000US72113,,,,,2013,Ponce Municipio,Puerto Rico
0500000US72127,,,,,2013,San Juan Municipio,Puerto Rico
0500000US72135,,,,,2013,Toa Alta Municipio,Puerto Rico
0500000US72137,,,,,2013,Toa Baja Municipio,Puerto Rico
0500000US72139,,,,,2013,Trujillo Alto Municipio,Puerto Rico
0500000US01003,21697.0,5472.0,5185.0,1211.0,2012,Baldwin County,Alabama
0500000US01015,11353.0,4288.0,2161.0,178.0,2012,Calhoun County,Alabama
0500000US01043,,,,,2012,Cullman County,Alabama
0500000US01049,,,,,2012,DeKalb County,Alabama
0500000US01051,,,,,2012,Elmore County,Alabama
0500000US01055,,,,,2012,Etowah County,Alabama
0500000US01069,9065.0,2895.0,2347.0,156.0,2012,Houston County,Alabama
0500000US01073,69133.0,17164.0,12891.0,2529.0,2012,Jefferson County,Alabama
0500000US01077,,,,,2012,Lauderdale County,Alabama
0500000US01081,21206.0,8263.0,6501.0,1494.0,2012,Lee County,Alabama
0500000US01083,,,,,2012,Limestone County,Alabama
0500000US01089,27803.0,6457.0,12302.0,1236.0,2012,Madison County,Alabama
0500000US01095,7801.0,3304.0,1104.0,17.0,2012,Marshall County,Alabama
0500000US01097,49586.0,4827.0,8137.0,1010.0,2012,Mobile County,Alabama
0500000US01101,26404.0,11413.0,6141.0,1513.0,2012,Montgomery County,Alabama
0500000US01103,,,,,2012,Morgan County,Alabama
0500000US01115,,,,,2012,St. Clair County,Alabama
0500000US01117,10091.0,11456.0,2544.0,792.0,2012,Shelby County,Alabama
0500000US01121,,,,,2012,Talladega County,Alabama
0500000US01125,20745.0,11213.0,6812.0,678.0,2012,Tuscaloosa County,Alabama
0500000US01127,,,,,2012,Walker County,Alabama
0500000US02020,33528.0,5398.0,14514.0,1448.0,2012,Anchorage Municipality,Alaska
0500000US02090,,,,,2012,Fairbanks North Star Borough,Alaska
0500000US02170,7270.0,3723.0,2847.0,198.0,2012,Matanuska-Susitna Borough,Alaska
0500000US04001,,,,,2012,Apache County,Arizona
0500000US04003,12686.0,4792.0,8105.0,1139.0,2012,Cochise County,Arizona
0500000US04005,14565.0,7808.0,5358.0,688.0,2012,Coconino County,Arizona
0500000US04013,539911.0,40839.0,131594.0,22665.0,2012,Maricopa County,Arizona
0500000US04015,28095.0,6984.0,13575.0,518.0,2012,Mohave County,Arizona
0500000US04017,8360.0,4348.0,2847.0,254.0,2012,Navajo County,Arizona
0500000US04019,140534.0,15576.0,30620.0,6312.0,2012,Pima County,Arizona
0500000US04021,29552.0,18494.0,15716.0,5158.0,2012,Pinal County,Arizona
0500000US04025,23216.0,6559.0,9953.0,357.0,2012,Yavapai County,Arizona
0500000US04027,23094.0,3229.0,9135.0,2069.0,2012,Yuma County,Arizona
0500000US05007,23630.0,9852.0,6246.0,1925.0,2012,Benton County,Arkansas
0500000US05031,15355.0,4641.0,3456.0,345.0,2012,Craighead County,Arkansas
0500000US05045,,,,,2012,Faulkner County,Arkansas
0500000US05051,,,,,2012,Garland County,Arkansas
0500000US05069,,,,,2012,Jefferson County,Arkansas
0500000US05085,,,,,2012,Lonoke County,Arkansas
0500000US05119,39105.0,9551.0,8690.0,1592.0,2012,Pulaski County,Arkansas
0500000US05125,,,,,2012,Saline County,Arkansas
0500000US05131,,,,,2012,Sebastian County,Arkansas
0500000US05143,30228.0,8845.0,9832.0,1190.0,2012,Washington County,Arkansas
0500000US05145,,,,,2012,White County,Arkansas
0500000US06001,142554.0,62064.0,24882.0,15001.0,2012,Alameda County,California
0500000US06007,31458.0,10852.0,1518.0,861.0,2012,Butte County,California
0500000US06013,94184.0,36929.0,11823.0,5577.0,2012,Contra Costa County,California
0500000US06017,17342.0,6440.0,1860.0,40.0,2012,El Dorado County,California
0500000US06019,124568.0,25811.0,7280.0,2876.0,2012,Fresno County,California
0500000US06023,16681.0,6860.0,2868.0,3.0,2012,Humboldt County,California
0500000US06025,20921.0,5086.0,2056.0,1439.0,2012,Imperial County,California
0500000US06029,117430.0,32016.0,8299.0,2539.0,2012,Kern County,California
0500000US06031,17371.0,13496.0,2026.0,309.0,2012,Kings County,California
0500000US06033,,,,,2012,Lake County,California
0500000US06037,1030857.0,126506.0,98873.0,64468.0,2012,Los Angeles County,California
0500000US06039,,,,,2012,Madera County,California
0500000US06041,17768.0,12914.0,3260.0,2712.0,2012,Marin County,California
0500000US06045,,,,,2012,Mendocino County,California
0500000US06047,32577.0,10749.0,1536.0,396.0,2012,Merced County,California
0500000US06053,36991.0,10480.0,9421.0,2542.0,2012,Monterey County,California
0500000US06055,10347.0,4535.0,1423.0,299.0,2012,Napa County,California
0500000US06057,,,,,2012,Nevada County,California
0500000US06059,319262.0,75520.0,36710.0,19192.0,2012,Orange County,California
0500000US06061,28783.0,15289.0,4361.0,1551.0,2012,Placer County,California
0500000US06065,244075.0,84060.0,29824.0,9636.0,2012,Riverside County,California
0500000US06067,212159.0,45226.0,17009.0,9205.0,2012,Sacramento County,California
0500000US06071,213216.0,78854.0,26811.0,9938.0,2012,San Bernardino County,California
0500000US06073,336887.0,57881.0,69323.0,29643.0,2012,San Diego County,California
0500000US06075,60527.0,34942.0,21190.0,14276.0,2012,San Francisco County,California
0500000US06077,85031.0,28853.0,3966.0,2208.0,2012,San Joaquin County,California
0500000US06079,34666.0,19436.0,3843.0,977.0,2012,San Luis Obispo County,California
0500000US06081,46560.0,29636.0,8636.0,7907.0,2012,San Mateo County,California
0500000US06083,64996.0,15210.0,8879.0,3845.0,2012,Santa Barbara County,California
0500000US06085,172749.0,45284.0,27559.0,27035.0,2012,Santa Clara County,California
0500000US06087,25991.0,15491.0,3101.0,1033.0,2012,Santa Cruz County,California
0500000US06089,18749.0,4655.0,3816.0,1471.0,2012,Shasta County,California
0500000US06095,56045.0,15321.0,7424.0,3778.0,2012,Solano County,California
0500000US06097,52931.0,11686.0,3877.0,1003.0,2012,Sonoma County,California
0500000US06099,69307.0,18895.0,4473.0,1207.0,2012,Stanislaus County,California
0500000US06101,,,,,2012,Sutter County,California
0500000US06107,45550.0,9366.0,7853.0,1231.0,2012,Tulare County,California
0500000US06111,68145.0,21637.0,8534.0,4586.0,2012,Ventura County,California
0500000US06113,25763.0,13743.0,2940.0,1819.0,2012,Yolo County,California
0500000US06115,10949.0,4795.0,2633.0,912.0,2012,Yuba County,California
0500000US08001,41203.0,31832.0,9589.0,2851.0,2012,Adams County,Colorado
0500000US08005,52490.0,39619.0,23386.0,3550.0,2012,Arapahoe County,Colorado
0500000US08013,39063.0,14633.0,13435.0,3389.0,2012,Boulder County,Colorado
0500000US08031,64434.0,47408.0,27398.0,4720.0,2012,Denver County,Colorado
0500000US08035,16124.0,12626.0,11160.0,1367.0,2012,Douglas County,Colorado
0500000US08041,79734.0,14264.0,41169.0,11139.0,2012,El Paso County,Colorado
0500000US08059,39141.0,25821.0,16633.0,2569.0,2012,Jefferson County,Colorado
0500000US08069,37806.0,11588.0,13780.0,1957.0,2012,Larimer County,Colorado
0500000US08077,13562.0,3915.0,5988.0,637.0,2012,Mesa County,Colorado
0500000US08101,20053.0,3316.0,3264.0,181.0,2012,Pueblo County,Colorado
0500000US08123,24857.0,14006.0,9328.0,689.0,2012,Weld County,Colorado
0500000US09001,73514.0,8078.0,25275.0,11034.0,2012,Fairfield County,Connecticut
0500000US09003,75504.0,15642.0,15306.0,5813.0,2012,Hartford County,Connecticut
0500000US09005,10542.0,3953.0,1894.0,345.0,2012,Litchfield County,Connecticut
0500000US09007,8665.0,5615.0,2017.0,239.0,2012,Middlesex County,Connecticut
0500000US09009,68791.0,13444.0,17507.0,5559.0,2012,New Haven County,Connecticut
0500000US09011,20071.0,5503.0,10946.0,333.0,2012,New London County,Connecticut
0500000US09013,,,,,2012,Tolland County,Connecticut
0500000US09015,,,,,2012,Windham County,Connecticut
0500000US10001,12175.0,3233.0,5416.0,940.0,2012,Kent County,Delaware
0500000US10003,50421.0,3312.0,23489.0,2315.0,2012,New Castle County,Delaware
0500000US10005,15623.0,1239.0,5852.0,345.0,2012,Sussex County,Delaware
0500000US11001,61992.0,0.0,53830.0,8758.0,2012,District of Columbia,District of Columbia
0500000US12001,31237.0,18763.0,7976.0,2454.0,2012,Alachua County,Florida
0500000US12005,22877.0,5369.0,9345.0,499.0,2012,Bay County,Florida
0500000US12009,51699.0,8144.0,15703.0,4869.0,2012,Brevard County,Florida
0500000US12011,190293.0,47337.0,39009.0,22549.0,2012,Broward County,Florida
0500000US12015,9163.0,4721.0,6794.0,522.0,2012,Charlotte County,Florida
0500000US12017,,,,,2012,Citrus County,Florida
0500000US12019,12324.0,11453.0,5436.0,2059.0,2012,Clay County,Florida
0500000US12021,25578.0,7138.0,10878.0,2218.0,2012,Collier County,Florida
0500000US12023,,,,,2012,Columbia County,Florida
0500000US12031,110313.0,20132.0,25888.0,7195.0,2012,Duval County,Florida
0500000US12033,35385.0,7866.0,17901.0,1257.0,2012,Escambia County,Florida
0500000US12035,,,,,2012,Flagler County,Florida
0500000US12053,12897.0,6772.0,4880.0,693.0,2012,Hernando County,Florida
0500000US12055,,,,,2012,Highlands County,Florida
0500000US12057,143138.0,34933.0,35268.0,12404.0,2012,Hillsborough County,Florida
0500000US12061,,,,,2012,Indian River County,Florida
0500000US12069,24545.0,8313.0,12408.0,1013.0,2012,Lake County,Florida
0500000US12071,59984.0,17584.0,32784.0,3409.0,2012,Lee County,Florida
0500000US12073,49295.0,20437.0,8749.0,1345.0,2012,Leon County,Florida
0500000US12081,30409.0,14763.0,14465.0,1814.0,2012,Manatee County,Florida
0500000US12083,28925.0,14046.0,10773.0,364.0,2012,Marion County,Florida
0500000US12085,10600.0,6030.0,5369.0,689.0,2012,Martin County,Florida
0500000US12086,233640.0,24217.0,31916.0,38655.0,2012,Miami-Dade County,Florida
0500000US12087,5716.0,3085.0,3661.0,795.0,2012,Monroe County,Florida
0500000US12089,,,,,2012,Nassau County,Florida
