Geography,Year,Total less than high school graduate,Total high school graduate,Total some college or associate's degree,Total bachelor's degree or higher,Total graduate or professional degree,RegionName,State
0500000US23019,2016,,,,,,Penobscot County,Maine
0500000US23031,2016,,,,,,York County,Maine
0500000US24001,2016,,,,,,Allegany County,Maryland
0500000US24003,2016,,,,,,Anne Arundel County,Maryland
0500000US24005,2016,,,,,,Baltimore County,Maryland
0500000US24009,2016,,,,,,Calvert County,Maryland
0500000US24013,2016,,,,,,Carroll County,Maryland
0500000US24015,2016,,,,,,Cecil County,Maryland
0500000US24017,2016,,,,,,Charles County,Maryland
0500000US24021,2016,,,,,,Frederick County,Maryland
0500000US24025,2016,,,,,,Harford County,Maryland
0500000US24027,2016,,,,,,Howard County,Maryland
0500000US24031,2016,,,,,,Montgomery County,Maryland
0500000US24033,2016,,,,,,Prince George's County,Maryland
0500000US24037,2016,,,,,,St. Mary's County,Maryland
0500000US24043,2016,,,,,,Washington County,Maryland
0500000US24045,2016,,,,,,Wicomico County,Maryland
0500000US24510,2016,,,,,,Baltimore city,Maryland
0500000US25001,2016,,,,,,Barnstable County,Massachusetts
0500000US25003,2016,,,,,,Berkshire County,Massachusetts
0500000US25005,2016,,,,,,Bristol County,Massachusetts
0500000US25009,2016,,,,,,Essex County,Massachusetts
0500000US25011,2016,,,,,,Franklin County,Massachusetts
0500000US25013,2016,,,,,,Hampden County,Massachusetts
0500000US25015,2016,,,,,,Hampshire County,Massachusetts
0500000US25017,2016,,,,,,Middlesex County,Massachusetts
0500000US25021,2016,,,,,,Norfolk County,Massachusetts
0500000US25023,2016,,,,,,Plymouth County,Massachusetts
0500000US25025,2016,,,,,,Suffolk County,Massachusetts
0500000US25027,2016,,,,,,Worcester County,Massachusetts
0500000US26005,2016,,,,,,Allegan County,Michigan
0500000US26017,2016,,,,,,Bay County,Michigan
0500000US26021,2016,,,,,,Berrien County,Michigan
0500000US26025,2016,,,,,,Calhoun County,Michigan
0500000US26037,2016,,,,,,Clinton County,Michigan
0500000US26045,2016,,,,,,Eaton County,Michigan
0500000US26049,2016,,,,,,Genesee County,Michigan
0500000US26055,2016,,,,,,Grand Traverse County,Michigan
0500000US26065,2016,,,,,,Ingham County,Michigan
0500000US26073,2016,,,,,,Isabella County,Michigan
0500000US26075,2016,,,,,,Jackson County,Michigan
0500000US26077,2016,,,,,,Kalamazoo County,Michigan
0500000US26081,2016,,,,,,Kent County,Michigan
0500000US26087,2016,,,,,,Lapeer County,Michigan
0500000US26091,2016,,,,,,Lenawee County,Michigan
0500000US26093,2016,,,,,,Livingston County,Michigan
0500000US26099,2016,,,,,,Macomb County,Michigan
0500000US26103,2016,,,,,,Marquette County,Michigan
0500000US26111,2016,,,,,,Midland County,Michigan
0500000US26115,2016,,,,,,Monroe County,Michigan
0500000US26121,2016,,,,,,Muskegon County,Michigan
0500000US26125,2016,,,,,,Oakland County,Michigan
0500000US26139,2016,,,,,,Ottawa County,Michigan
0500000US26145,2016,,,,,,Saginaw County,Michigan
0500000US26147,2016,,,,,,St. Clair County,Michigan
0500000US26155,2016,,,,,,Shiawassee County,Michigan
0500000US26159,2016,,,,,,Van Buren County,Michigan
0500000US26161,2016,,,,,,Washtenaw County,Michigan
0500000US26163,2016,,,,,,Wayne County,Michigan
0500000US27003,2016,,,,,,Anoka County,Minnesota
0500000US27013,2016,,,,,,Blue Earth County,Minnesota
0500000US27019,2016,,,,,,Carver County,Minnesota
0500000US27037,2016,,,,,,Dakota County,Minnesota
0500000US27053,2016,,,,,,Hennepin County,Minnesota
0500000US27109,2016,,,,,,Olmsted County,Minnesota
0500000US27123,2016,,,,,,Ramsey County,Minnesota
0500000US27131,2016,,,,,,Rice County,Minnesota
0500000US27137,2016,,,,,,St. Louis County,Minnesota
0500000US27139,2016,,,,,,Scott County,Minnesota
0500000US27141,2016,,,,,,Sherburne County,Minnesota
0500000US27145,2016,,,,,,Stearns County,Minnesota
0500000US27163,2016,,,,,,Washington County,Minnesota
0500000US27171,2016,,,,,,Wright County,Minnesota
0500000US28033,2016,,,,,,DeSoto County,Mississippi
0500000US28035,2016,,,,,,Forrest County,Mississippi
0500000US28047,2016,,,,,,Harrison County,Mississippi
0500000US28049,2016,,,,,,Hinds County,Mississippi
0500000US28059,2016,,,,,,Jackson County,Mississippi
0500000US28067,2016,,,,,,Jones County,Mississippi
0500000US28075,2016,,,,,,Lauderdale County,Mississippi
0500000US28081,2016,,,,,,Lee County,Mississippi
0500000US28089,2016,,,,,,Madison County,Mississippi
0500000US28121,2016,,,,,,Rankin County,Mississippi
0500000US29019,2016,,,,,,Boone County,Missouri
0500000US29021,2016,,,,,,Buchanan County,Missouri
0500000US29031,2016,,,,,,Cape Girardeau County,Missouri
0500000US29037,2016,,,,,,Cass County,Missouri
0500000US29043,2016,,,,,,Christian County,Missouri
0500000US29047,2016,,,,,,Clay County,Missouri
0500000US29051,2016,,,,,,Cole County,Missouri
0500000US29071,2016,,,,,,Franklin County,Missouri
0500000US29077,2016,,,,,,Greene County,Missouri
0500000US29095,2016,,,,,,Jackson County,Missouri
0500000US29097,2016,,,,,,Jasper County,Missouri
0500000US29099,2016,,,,,,Jefferson County,Missouri
0500000US29165,2016,,,,,,Platte County,Missouri
0500000US29183,2016,,,,,,St. Charles County,Missouri
0500000US29187,2016,,,,,,St. Francois County,Missouri
0500000US29189,2016,,,,,,St. Louis County,Missouri
0500000US29510,2016,,,,,,St. Louis city,Missouri
0500000US30013,2016,,,,,,Cascade County,Montana
0500000US30029,2016,,,,,,Flathead County,Montana
0500000US30031,2016,,,,,,Gallatin County,Montana
0500000US30049,2016,,,,,,Lewis and Clark County,Montana
0500000US30063,2016,,,,,,Missoula County,Montana
0500000US30111,2016,,,,,,Yellowstone County,Montana
0500000US31055,2016,,,,,,Douglas County,Nebraska
0500000US31109,2016,,,,,,Lancaster County,Nebraska
0500000US31153,2016,,,,,,Sarpy County,Nebraska
0500000US32003,2016,,,,,,Clark County,Nevada
0500000US32031,2016,,,,,,Washoe County,Nevada
0500000US33005,2016,,,,,,Cheshire County,New Hampshire
0500000US33009,2016,,,,,,Grafton County,New Hampshire
0500000US33011,2016,,,,,,Hillsborough County,New Hampshire
0500000US33013,2016,,,,,,Merrimack County,New Hampshire
0500000US33015,2016,,,,,,Rockingham County,New Hampshire
0500000US33017,2016,,,,,,Strafford County,New Hampshire
0500000US34001,2016,,,,,,Atlantic County,New Jersey
0500000US34003,2016,,,,,,Bergen County,New Jersey
0500000US34005,2016,,,,,,Burlington County,New Jersey
0500000US34007,2016,,,,,,Camden County,New Jersey
0500000US34009,2016,,,,,,Cape May County,New Jersey
0500000US34011,2016,,,,,,Cumberland County,New Jersey
0500000US34013,2016,,,,,,Essex County,New Jersey
0500000US34015,2016,,,,,,Gloucester County,New Jersey
0500000US34017,2016,,,,,,Hudson County,New Jersey
0500000US34019,2016,,,,,,Hunterdon County,New Jersey
0500000US34021,2016,,,,,,Mercer County,New Jersey
0500000US34023,2016,,,,,,Middlesex County,New Jersey
0500000US34025,2016,,,,,,Monmouth County,New Jersey
0500000US34027,2016,,,,,,Morris County,New Jersey
0500000US34029,2016,,,,,,Ocean County,New Jersey
0500000US34031,2016,,,,,,Passaic County,New Jersey
0500000US34033,2016,,,,,,Salem County,New Jersey
0500000US34035,2016,,,,,,Somerset County,New Jersey
0500000US34037,2016,,,,,,Sussex County,New Jersey
0500000US34039,2016,,,,,,Union County,New Jersey
0500000US34041,2016,,,,,,Warren County,New Jersey
0500000US35001,2016,,,,,,Bernalillo County,New Mexico
0500000US35005,2016,,,,,,Chaves County,New Mexico
0500000US35013,2016,,,,,,Doña Ana County,New Mexico
0500000US35025,2016,,,,,,Lea County,New Mexico
0500000US35031,2016,,,,,,McKinley County,New Mexico
0500000US35035,2016,,,,,,Otero County,New Mexico
0500000US35043,2016,,,,,,Sandoval County,New Mexico
0500000US35045,2016,,,,,,San Juan County,New Mexico
0500000US35049,2016,,,,,,Santa Fe County,New Mexico
0500000US35061,2016,,,,,,Valencia County,New Mexico
0500000US36001,2016,,,,,,Albany County,New York
0500000US36005,2016,,,,,,Bronx County,New York
0500000US36007,2016,,,,,,Broome County,New York
0500000US36009,2016,,,,,,Cattaraugus County,New York
0500000US36011,2016,,,,,,Cayuga County,New York
0500000US36013,2016,,,,,,Chautauqua County,New York
0500000US36015,2016,,,,,,Chemung County,New York
0500000US36019,2016,,,,,,Clinton County,New York
0500000US36027,2016,,,,,,Dutchess County,New York
0500000US36029,2016,,,,,,Erie County,New York
0500000US36045,2016,,,,,,Jefferson County,New York
0500000US36047,2016,,,,,,Kings County,New York
0500000US36051,2016,,,,,,Livingston County,New York
0500000US36053,2016,,,,,,Madison County,New York
0500000US36055,2016,,,,,,Monroe County,New York
0500000US36059,2016,,,,,,Nassau County,New York
0500000US36061,2016,,,,,,New York County,New York
0500000US36063,2016,,,,,,Niagara County,New York
0500000US36065,2016,,,,,,Oneida County,New York
0500000US36067,2016,,,,,,Onondaga County,New York
0500000US36069,2016,,,,,,Ontario County,New York
0500000US36071,2016,,,,,,Orange County,New York
0500000US36075,2016,,,,,,Oswego County,New York
0500000US36079,2016,,,,,,Putnam County,New York
0500000US36081,2016,,,,,,Queens County,New York
0500000US36083,2016,,,,,,Rensselaer County,New York
0500000US36085,2016,,,,,,Richmond County,New York
0500000US36087,2016,,,,,,Rockland County,New York
0500000US36089,2016,,,,,,St. Lawrence County,New York
0500000US36091,2016,,,,,,Saratoga County,New York
0500000US36093,2016,,,,,,Schenectady County,New York
0500000US36101,2016,,,,,,Steuben County,New York
0500000US36103,2016,,,,,,Suffolk County,New York
0500000US36105,2016,,,,,,Sullivan County,New York
0500000US36109,2016,,,,,,Tompkins County,New York
0500000US36111,2016,,,,,,Ulster County,New York
0500000US36113,2016,,,,,,Warren County,New York
0500000US36117,2016,,,,,,Wayne County,New York
0500000US36119,2016,,,,,,Westchester County,New York
0500000US37001,2016,,,,,,Alamance County,North Carolina
0500000US37019,2016,,,,,,Brunswick County,North Carolina
0500000US37021,2016,,,,,,Buncombe County,North Carolina
0500000US37023,2016,,,,,,Burke County,North Carolina
0500000US37025,2016,,,,,,Cabarrus County,North Carolina
0500000US37027,2016,,,,,,Caldwell County,North Carolina
0500000US37031,2016,,,,,,Carteret County,North Carolina
0500000US37035,2016,,,,,,Catawba County,North Carolina
0500000US37037,2016,,,,,,Chatham County,North Carolina
0500000US37045,2016,,,,,,Cleveland County,North Carolina
0500000US37049,2016,,,,,,Craven County,North Carolina
0500000US37051,2016,,,,,,Cumberland County,North Carolina
0500000US37057,2016,,,,,,Davidson County,North Carolina
0500000US37063,2016,,,,,,Durham County,North Carolina
0500000US37067,2016,,,,,,Forsyth County,North Carolina
0500000US37071,2016,,,,,,Gaston County,North Carolina
0500000US37081,2016,,,,,,Guilford County,North Carolina
0500000US37085,2016,,,,,,Harnett County,North Carolina
0500000US37089,2016,,,,,,Henderson County,North Carolina
0500000US37097,2016,,,,,,Iredell County,North Carolina
0500000US37101,2016,,,,,,Johnston County,North Carolina
0500000US37109,2016,,,,,,Lincoln County,North Carolina
0500000US37119,2016,,,,,,Mecklenburg County,North Carolina
0500000US37125,2016,,,,,,Moore County,North Carolina
0500000US37127,2016,,,,,,Nash County,North Carolina
0500000US37129,2016,,,,,,New Hanover County,North Carolina
0500000US37133,2016,,,,,,Onslow County,North Carolina
0500000US37135,2016,,,,,,Orange County,North Carolina
0500000US37147,2016,,,,,,Pitt County,North Carolina
0500000US37151,2016,,,,,,Randolph County,North Carolina
0500000US37155,2016,,,,,,Robeson County,North Carolina
0500000US37157,2016,,,,,,Rockingham County,North Carolina
0500000US37159,2016,,,,,,Rowan County,North Carolina
0500000US37161,2016,,,,,,Rutherford County,North Carolina
0500000US37171,2016,,,,,,Surry County,North Carolina
0500000US37179,2016,,,,,,Union County,North Carolina
0500000US37183,2016,,,,,,Wake County,North Carolina
0500000US37191,2016,,,,,,Wayne County,North Carolina
0500000US37193,2016,,,,,,Wilkes County,North Carolina
0500000US37195,2016,,,,,,Wilson County,North Carolina
0500000US38015,2016,,,,,,Burleigh County,North Dakota
0500000US38017,2016,,,,,,Cass County,North Dakota
0500000US38035,2016,,,,,,Grand Forks County,North Dakota
0500000US38101,2016,,,,,,Ward County,North Dakota
0500000US39003,2016,,,,,,Allen County,Ohio
0500000US39007,2016,,,,,,Ashtabula County,Ohio
0500000US39009,2016,,,,,,Athens County,Ohio
0500000US39013,2016,,,,,,Belmont County,Ohio
0500000US39017,2016,,,,,,Butler County,Ohio
0500000US39023,2016,,,,,,Clark County,Ohio
0500000US39025,2016,,,,,,Clermont County,Ohio
0500000US39029,2016,,,,,,Columbiana County,Ohio
0500000US39035,2016,,,,,,Cuyahoga County,Ohio
0500000US39041,2016,,,,,,Delaware County,Ohio
0500000US39043,2016,,,,,,Erie County,Ohio
0500000US39045,2016,,,,,,Fairfield County,Ohio
0500000US39049,2016,,,,,,Franklin County,Ohio
0500000US39055,2016,,,,,,Geauga County,Ohio
0500000US39057,2016,,,,,,Greene County,Ohio
0500000US39061,2016,,,,,,Hamilton County,Ohio
0500000US39063,2016,,,,,,Hancock County,Ohio
0500000US39081,2016,,,,,,Jefferson County,Ohio
0500000US39085,2016,,,,,,Lake County,Ohio
0500000US39089,2016,,,,,,Licking County,Ohio
0500000US39093,2016,,,,,,Lorain County,Ohio
0500000US39095,2016,,,,,,Lucas County,Ohio
0500000US39099,2016,,,,,,Mahoning County,Ohio
0500000US39101,2016,,,,,,Marion County,Ohio
0500000US39103,2016,,,,,,Medina County,Ohio
0500000US39109,2016,,,,,,Miami County,Ohio
0500000US39113,2016,,,,,,Montgomery County,Ohio
0500000US39119,2016,,,,,,Muskingum County,Ohio
0500000US39133,2016,,,,,,Portage County,Ohio
0500000US39139,2016,,,,,,Richland County,Ohio
0500000US39141,2016,,,,,,Ross County,Ohio
0500000US39145,2016,,,,,,Scioto County,Ohio
0500000US39151,2016,,,,,,Stark County,Ohio
0500000US39153,2016,,,,,,Summit County,Ohio
0500000US39155,2016,,,,,,Trumbull County,Ohio
0500000US39157,2016,,,,,,Tuscarawas County,Ohio
0500000US39165,2016,,,,,,Warren County,Ohio
0500000US39169,2016,,,,,,Wayne County,Ohio
0500000US39173,2016,,,,,,Wood County,Ohio
0500000US40017,2016,,,,,,Canadian County,Oklahoma
0500000US40027,2016,,,,,,Cleveland County,Oklahoma
0500000US40031,2016,,,,,,Comanche County,Oklahoma
0500000US40037,2016,,,,,,Creek County,Oklahoma
0500000US40101,2016,,,,,,Muskogee County,Oklahoma
0500000US40109,2016,,,,,,Oklahoma County,Oklahoma
0500000US40119,2016,,,,,,Payne County,Oklahoma
0500000US40125,2016,,,,,,Pottawatomie County,Oklahoma
0500000US40131,2016,,,,,,Rogers County,Oklahoma
0500000US40143,2016,,,,,,Tulsa County,Oklahoma
0500000US40145,2016,,,,,,Wagoner County,Oklahoma
0500000US41003,2016,,,,,,Benton County,Oregon
0500000US41005,2016,,,,,,Clackamas County,Oregon
0500000US41017,2016,,,,,,Deschutes County,Oregon
0500000US41019,2016,,,,,,Douglas County,Oregon
0500000US41029,2016,,,,,,Jackson County,Oregon
0500000US41033,2016,,,,,,Josephine County,Oregon
0500000US41035,2016,,,,,,Klamath County,Oregon
0500000US41039,2016,,,,,,Lane County,Oregon
0500000US41043,2016,,,,,,Linn County,Oregon
0500000US41047,2016,,,,,,Marion County,Oregon
0500000US41051,2016,,,,,,Multnomah County,Oregon
0500000US41053,2016,,,,,,Polk County,Oregon
0500000US41059,2016,,,,,,Umatilla County,Oregon
0500000US41067,2016,,,,,,Washington County,Oregon
0500000US41071,2016,,,,,,Yamhill County,Oregon
0500000US42001,2016,,,,,,Adams County,Pennsylvania
0500000US42003,2016,,,,,,Allegheny County,Pennsylvania
0500000US42005,2016,,,,,,Armstrong County,Pennsylvania
0500000US42007,2016,,,,,,Beaver County,Pennsylvania
0500000US42011,2016,,,,,,Berks County,Pennsylvania
0500000US42013,2016,,,,,,Blair County,Pennsylvania
0500000US42017,2016,,,,,,Bucks County,Pennsylvania
0500000US42019,2016,,,,,,Butler County,Pennsylvania
0500000US42021,2016,,,,,,Cambria County,Pennsylvania
0500000US42025,2016,,,,,,Carbon County,Pennsylvania
0500000US42027,2016,,,,,,Centre County,Pennsylvania
0500000US42029,2016,,,,,,Chester County,Pennsylvania
0500000US42033,2016,,,,,,Clearfield County,Pennsylvania
0500000US42037,2016,,,,,,Columbia County,Pennsylvania
0500000US42039,2016,,,,,,Crawford County,Pennsylvania
0500000US42041,2016,,,,,,Cumberland County,Pennsylvania
0500000US42043,2016,,,,,,Dauphin County,Pennsylvania
0500000US42045,2016,,,,,,Delaware County,Pennsylvania
0500000US42049,2016,,,,,,Erie County,Pennsylvania
0500000US42051,2016,,,,,,Fayette County,Pennsylvania
0500000US42055,2016,,,,,,Franklin County,Pennsylvania
0500000US42063,2016,,,,,,Indiana County,Pennsylvania
0500000US42069,2016,,,,,,Lackawanna County,Pennsylvania
0500000US42071,2016,,,,,,Lancaster County,Pennsylvania
0500000US42073,2016,,,,,,Lawrence County,Pennsylvania
0500000US42075,2016,,,,,,Lebanon County,Pennsylvania
0500000US42077,2016,,,,,,Lehigh County,Pennsylvania
0500000US42079,2016,,,,,,Luzerne County,Pennsylvania
0500000US42081,2016,,,,,,Lycoming County,Pennsylvania
0500000US42085,2016,,,,,,Mercer County,Pennsylvania
0500000US42089,2016,,,,,,Monroe County,Pennsylvania
0500000US42091,2016,,,,,,Montgomery County,Pennsylvania
0500000US42095,2016,,,,,,Northampton County,Pennsylvania
0500000US42097,2016,,,,,,Northumberland County,Pennsylvania
0500000US42101,2016,,,,,,Philadelphia County,Pennsylvania
0500000US42107,2016,,,,,,Schuylkill County,Pennsylvania
0500000US42111,2016,,,,,,Somerset County,Pennsylvania
0500000US42125,2016,,,,,,Washington County,Pennsylvania
0500000US42129,2016,,,,,,Westmoreland County,Pennsylvania
0500000US42133,2016,,,,,,York County,Pennsylvania
0500000US44003,2016,,,,,,Kent County,Rhode Island
0500000US44005,2016,,,,,,Newport County,Rhode Island
0500000US44007,2016,,,,,,Providence County,Rhode Island
0500000US44009,2016,,,,,,Washington County,Rhode Island
0500000US45003,2016,,,,,,Aiken County,South Carolina
0500000US45007,2016,,,,,,Anderson County,South Carolina
0500000US45013,2016,,,,,,Beaufort County,South Carolina
0500000US45015,2016,,,,,,Berkeley County,South Carolina
0500000US45019,2016,,,,,,Charleston County,South Carolina
0500000US45031,2016,,,,,,Darlington County,South Carolina
0500000US45035,2016,,,,,,Dorchester County,South Carolina
0500000US45041,2016,,,,,,Florence County,South Carolina
0500000US45045,2016,,,,,,Greenville County,South Carolina
0500000US45047,2016,,,,,,Greenwood County,South Carolina
0500000US45051,2016,,,,,,Horry County,South Carolina
0500000US45057,2016,,,,,,Lancaster County,South Carolina
0500000US45059,2016,,,,,,Laurens County,South Carolina
0500000US45063,2016,,,,,,Lexington County,South Carolina
0500000US45073,2016,,,,,,Oconee County,South Carolina
0500000US45075,2016,,,,,,Orangeburg County,South Carolina
0500000US45077,2016,,,,,,Pickens County,South Carolina
0500000US45079,2016,,,,,,Richland County,South Carolina
0500000US45083,2016,,,,,,Spartanburg County,South Carolina
0500000US45085,2016,,,,,,Sumter County,South Carolina
0500000US45091,2016,,,,,,York County,South Carolina
0500000US46099,2016,,,,,,Minnehaha County,South Dakota
0500000US46103,2016,,,,,,Pennington County,South Dakota
0500000US47001,2016,,,,,,Anderson County,Tennessee
0500000US47009,2016,,,,,,Blount County,Tennessee
0500000US47011,2016,,,,,,Bradley County,Tennessee
0500000US47037,2016,,,,,,Davidson County,Tennessee
0500000US47059,2016,,,,,,Greene County,Tennessee
0500000US47065,2016,,,,,,Hamilton County,Tennessee
0500000US47093,2016,,,,,,Knox County,Tennessee
0500000US47113,2016,,,,,,Madison County,Tennessee
0500000US47119,2016,,,,,,Maury County,Tennessee
0500000US47125,2016,,,,,,Montgomery County,Tennessee
0500000US47141,2016,,,,,,Putnam County,Tennessee
0500000US47147,2016,,,,,,Robertson County,Tennessee
0500000US47149,2016,,,,,,Rutherford County,Tennessee
0500000US47155,2016,,,,,,Sevier County,Tennessee
0500000US47157,2016,,,,,,Shelby County,Tennessee
0500000US47163,2016,,,,,,Sullivan County,Tennessee
0500000US47165,2016,,,,,,Sumner County,Tennessee
0500000US47179,2016,,,,,,Washington County,Tennessee
0500000US47187,2016,,,,,,Williamson County,Tennessee
0500000US47189,2016,,,,,,Wilson County,Tennessee
0500000US48005,2016,,,,,,Angelina County,Texas
0500000US48021,2016,,,,,,Bastrop County,Texas
0500000US48027,2016,,,,,,Bell County,Texas
0500000US48029,2016,,,,,,Bexar County,Texas
0500000US48037,2016,,,,,,Bowie County,Texas
0500000US48039,2016,,,,,,Brazoria County,Texas
0500000US48041,2016,,,,,,Brazos County,Texas
0500000US48061,2016,,,,,,Cameron County,Texas
0500000US48085,2016,,,,,,Collin County,Texas
0500000US48091,2016,,,,,,Comal County,Texas
0500000US48099,2016,,,,,,Coryell County,Texas
0500000US48113,2016,,,,,,Dallas County,Texas
0500000US48121,2016,,,,,,Denton County,Texas
0500000US48135,2016,,,,,,Ector County,Texas
0500000US48139,2016,,,,,,Ellis County,Texas
0500000US48141,2016,,,,,,El Paso County,Texas
0500000US48157,2016,,,,,,Fort Bend County,Texas
0500000US48167,2016,,,,,,Galveston County,Texas
0500000US48181,2016,,,,,,Grayson County,Texas
0500000US48183,2016,,,,,,Gregg County,Texas
0500000US48187,2016,,,,,,Guadalupe County,Texas
0500000US48201,2016,,,,,,Harris County,Texas
0500000US48203,2016,,,,,,Harrison County,Texas
0500000US48209,2016,,,,,,Hays County,Texas
0500000US48213,2016,,,,,,Henderson County,Texas
0500000US48215,2016,,,,,,Hidalgo County,Texas
0500000US48231,2016,,,,,,Hunt County,Texas
0500000US48245,2016,,,,,,Jefferson County,Texas
0500000US48251,2016,,,,,,Johnson County,Texas
0500000US48257,2016,,,,,,Kaufman County,Texas
0500000US48291,2016,,,,,,Liberty County,Texas
0500000US48303,2016,,,,,,Lubbock County,Texas
0500000US48309,2016,,,,,,McLennan County,Texas
0500000US48329,2016,,,,,,Midland County,Texas
0500000US48339,2016,,,,,,Montgomery County,Texas
0500000US48347,2016,,,,,,Nacogdoches County,Texas
0500000US48355,2016,,,,,,Nueces County,Texas
0500000US48361,2016,,,,,,Orange County,Texas
0500000US48367,2016,,,,,,Parker County,Texas
0500000US48375,2016,,,,,,Potter County,Texas
0500000US48381,2016,,,,,,Randall County,Texas
0500000US48397,2016,,,,,,Rockwall County,Texas
0500000US48409,2016,,,,,,San Patricio County,Texas
0500000US48423,2016,,,,,,Smith County,Texas
0500000US48439,2016,,,,,,Tarrant County,Texas
0500000US48441,2016,,,,,,Taylor County,Texas
0500000US48451,2016,,,,,,Tom Green County,Texas
0500000US48453,2016,,,,,,Travis County,Texas
0500000US48469,2016,,,,,,Victoria County,Texas
0500000US48471,2016,,,,,,Walker County,Texas
0500000US48479,2016,,,,,,Webb County,Texas
0500000US48485,2016,,,,,,Wichita County,Texas
0500000US48491,2016,,,,,,Williamson County,Texas
0500000US49005,2016,,,,,,Cache County,Utah
0500000US49011,2016,,,,,,Davis County,Utah
0500000US49035,2016,,,,,,Salt Lake County,Utah
0500000US49049,2016,,,,,,Utah County,Utah
0500000US49053,2016,,,,,,Washington County,Utah
0500000US49057,2016,,,,,,Weber County,Utah
0500000US50007,2016,,,,,,Chittenden County,Vermont
0500000US51003,2016,,,,,,Albemarle County,Virginia
0500000US51013,2016,,,,,,Arlington County,Virginia
0500000US51015,2016,,,,,,Augusta County,Virginia
0500000US51019,2016,,,,,,Bedford County,Virginia
0500000US51041,2016,,,,,,Chesterfield County,Virginia
0500000US51059,2016,,,,,,Fairfax County,Virginia
0500000US51061,2016,,,,,,Fauquier County,Virginia
0500000US51069,2016,,,,,,Frederick County,Virginia
0500000US51085,2016,,,,,,Hanover County,Virginia
0500000US51087,2016,,,,,,Henrico County,Virginia
0500000US51095,2016,,,,,,James City County,Virginia
0500000US51107,2016,,,,,,Loudoun County,Virginia
0500000US51121,2016,,,,,,Montgomery County,Virginia
0500000US51153,2016,,,,,,Prince William County,Virginia
0500000US51161,2016,,,,,,Roanoke County,Virginia
0500000US51165,2016,,,,,,Rockingham County,Virginia
0500000US51177,2016,,,,,,Spotsylvania County,Virginia
0500000US51179,2016,,,,,,Stafford County,Virginia
0500000US51199,2016,,,,,,York County,Virginia
0500000US51510,2016,,,,,,Alexandria city,Virginia
0500000US51550,2016,,,,,,Chesapeake city,Virginia
0500000US51650,2016,,,,,,Hampton city,Virginia
0500000US51680,2016,,,,,,Lynchburg city,Virginia
0500000US51700,2016,,,,,,Newport News city,Virginia
0500000US51710,2016,,,,,,Norfolk city,Virginia
0500000US51740,2016,,,,,,Portsmouth city,Virginia
0500000US51760,2016,,,,,,Richmond city,Virginia
0500000US51770,2016,,,,,,Roanoke city,Virginia
0500000US51800,2016,,,,,,Suffolk city,Virginia
0500000US51810,2016,,,,,,Virginia Beach city,Virginia
0500000US53005,2016,,,,,,Benton County,Washington
0500000US53007,2016,,,,,,Chelan County,Washington
0500000US53009,2016,,,,,,Clallam County,Washington
0500000US53011,2016,,,,,,Clark County,Washington
0500000US53015,2016,,,,,,Cowlitz County,Washington
0500000US53021,2016,,,,,,Franklin County,Washington
0500000US53025,2016,,,,,,Grant County,Washington
0500000US53027,2016,,,,,,Grays Harbor County,Washington
0500000US53029,2016,,,,,,Island County,Washington
0500000US53033,2016,,,,,,King County,Washington
0500000US53035,2016,,,,,,Kitsap County,Washington
0500000US53041,2016,,,,,,Lewis County,Washington
0500000US53053,2016,,,,,,Pierce County,Washington
0500000US53057,2016,,,,,,Skagit County,Washington
0500000US53061,2016,,,,,,Snohomish County,Washington
0500000US53063,2016,,,,,,Spokane County,Washington
0500000US53067,2016,,,,,,Thurston County,Washington
0500000US53073,2016,,,,,,Whatcom County,Washington
0500000US53077,2016,,,,,,Yakima County,Washington
0500000US54003,2016,,,,,,Berkeley County,West Virginia
0500000US54011,2016,,,,,,Cabell County,West Virginia
0500000US54033,2016,,,,,,Harrison County,West Virginia
0500000US54039,2016,,,,,,Kanawha County,West Virginia
0500000US54061,2016,,,,,,Monongalia County,West Virginia
0500000US54081,2016,,,,,,Raleigh County,West Virginia
0500000US54107,2016,,,,,,Wood County,West Virginia
0500000US55009,2016,,,,,,Brown County,Wisconsin
0500000US55025,2016,,,,,,Dane County,Wisconsin
0500000US55027,2016,,,,,,Dodge County,Wisconsin
0500000US55035,2016,,,,,,Eau Claire County,Wisconsin
0500000US55039,2016,,,,,,Fond du Lac County,Wisconsin
0500000US55055,2016,,,,,,Jefferson County,Wisconsin
0500000US55059,2016,,,,,,Kenosha County,Wisconsin
0500000US55063,2016,,,,,,La Crosse County,Wisconsin
0500000US55071,2016,,,,,,Manitowoc County,Wisconsin
0500000US55073,2016,,,,,,Marathon County,Wisconsin
0500000US55079,2016,,,,,,Milwaukee County,Wisconsin
0500000US55087,2016,,,,,,Outagamie County,Wisconsin
0500000US55089,2016,,,,,,Ozaukee County,Wisconsin
0500000US55097,2016,,,,,,Portage County,Wisconsin
0500000US55101,2016,,,,,,Racine County,Wisconsin
0500000US55105,2016,,,,,,Rock County,Wisconsin
0500000US55109,2016,,,,,,St. Croix County,Wisconsin
0500000US55117,2016,,,,,,Sheboygan County,Wisconsin
0500000US55127,2016,,,,,,Walworth County,Wisconsin
0500000US55131,2016,,,,,,Washington County,Wisconsin
0500000US55133,2016,,,,,,Waukesha County,Wisconsin
0500000US55139,2016,,,,,,Winnebago County,Wisconsin
0500000US55141,2016,,,,,,Wood County,Wisconsin
0500000US56021,2016,,,,,,Laramie County,Wyoming
