Geography,Public Transport,Year,RegionName,State
0500000US06071,14608.0,2010,San Bernardino County,California
0500000US06073,45515.0,2010,San Diego County,California
0500000US06075,149077.0,2010,San Francisco County,California
0500000US06077,2373.0,2010,San Joaquin County,California
0500000US06079,787.0,2010,San Luis Obispo County,California
0500000US06081,28430.0,2010,San Mateo County,California
0500000US06083,7108.0,2010,Santa Barbara County,California
0500000US06085,24060.0,2010,Santa Clara County,California
0500000US06087,3245.0,2010,Santa Cruz County,California
0500000US06089,375.0,2010,Shasta County,California
0500000US06095,4395.0,2010,Solano County,California
0500000US06097,4077.0,2010,Sonoma County,California
0500000US06099,1664.0,2010,Stanislaus County,California
0500000US06101,322.0,2010,Sutter County,California
0500000US06107,1599.0,2010,Tulare County,California
0500000US06111,5426.0,2010,Ventura County,California
0500000US06113,3070.0,2010,Yolo County,California
0500000US06115,,2010,Yuba County,California
0500000US08001,9074.0,2010,Adams County,Colorado
0500000US08005,11787.0,2010,Arapahoe County,Colorado
0500000US08013,6705.0,2010,Boulder County,Colorado
0500000US08031,18479.0,2010,Denver County,Colorado
0500000US08035,3273.0,2010,Douglas County,Colorado
0500000US08041,2638.0,2010,El Paso County,Colorado
0500000US08059,7046.0,2010,Jefferson County,Colorado
0500000US08069,1063.0,2010,Larimer County,Colorado
0500000US08077,,2010,Mesa County,Colorado
0500000US08101,556.0,2010,Pueblo County,Colorado
0500000US08123,,2010,Weld County,Colorado
0500000US09001,35301.0,2010,Fairfield County,Connecticut
0500000US09003,16492.0,2010,Hartford County,Connecticut
0500000US09005,1137.0,2010,Litchfield County,Connecticut
0500000US09007,,2010,Middlesex County,Connecticut
0500000US09009,16968.0,2010,New Haven County,Connecticut
0500000US09011,5050.0,2010,New London County,Connecticut
0500000US09013,,2010,Tolland County,Connecticut
0500000US09015,,2010,Windham County,Connecticut
0500000US10001,,2010,Kent County,Delaware
0500000US10003,11080.0,2010,New Castle County,Delaware
0500000US10005,354.0,2010,Sussex County,Delaware
0500000US11001,113648.0,2010,District of Columbia,District of Columbia
0500000US12001,4837.0,2010,Alachua County,Florida
0500000US12005,,2010,Bay County,Florida
0500000US12009,1099.0,2010,Brevard County,Florida
0500000US12011,22421.0,2010,Broward County,Florida
0500000US12015,,2010,Charlotte County,Florida
0500000US12017,,2010,Citrus County,Florida
0500000US12019,,2010,Clay County,Florida
0500000US12021,1907.0,2010,Collier County,Florida
0500000US12023,,2010,Columbia County,Florida
0500000US12031,5501.0,2010,Duval County,Florida
0500000US12033,,2010,Escambia County,Florida
0500000US12035,,2010,Flagler County,Florida
0500000US12053,,2010,Hernando County,Florida
0500000US12055,,2010,Highlands County,Florida
0500000US12057,10215.0,2010,Hillsborough County,Florida
0500000US12061,,2010,Indian River County,Florida
0500000US12069,,2010,Lake County,Florida
0500000US12071,3596.0,2010,Lee County,Florida
0500000US12073,1195.0,2010,Leon County,Florida
0500000US12081,1239.0,2010,Manatee County,Florida
0500000US12083,,2010,Marion County,Florida
0500000US12085,,2010,Martin County,Florida
0500000US12086,53067.0,2010,Miami-Dade County,Florida
0500000US12087,938.0,2010,Monroe County,Florida
0500000US12089,,2010,Nassau County,Florida
0500000US12091,,2010,Okaloosa County,Florida
0500000US12095,11562.0,2010,Orange County,Florida
0500000US12097,1966.0,2010,Osceola County,Florida
0500000US12099,9079.0,2010,Palm Beach County,Florida
0500000US12101,1459.0,2010,Pasco County,Florida
0500000US12103,7017.0,2010,Pinellas County,Florida
0500000US12105,1883.0,2010,Polk County,Florida
0500000US12107,,2010,Putnam County,Florida
0500000US12109,62.0,2010,St. Johns County,Florida
0500000US12111,619.0,2010,St. Lucie County,Florida
0500000US12113,,2010,Santa Rosa County,Florida
0500000US12115,1987.0,2010,Sarasota County,Florida
0500000US12117,1398.0,2010,Seminole County,Florida
0500000US12119,,2010,Sumter County,Florida
0500000US12127,1799.0,2010,Volusia County,Florida
0500000US13013,,2010,Barrow County,Georgia
0500000US13015,,2010,Bartow County,Georgia
0500000US13021,,2010,Bibb County,Georgia
0500000US13031,,2010,Bulloch County,Georgia
0500000US13045,,2010,Carroll County,Georgia
0500000US13051,2237.0,2010,Chatham County,Georgia
0500000US13057,457.0,2010,Cherokee County,Georgia
0500000US13059,850.0,2010,Clarke County,Georgia
0500000US13063,,2010,Clayton County,Georgia
0500000US13067,5200.0,2010,Cobb County,Georgia
0500000US13073,,2010,Columbia County,Georgia
0500000US13077,,2010,Coweta County,Georgia
0500000US13089,27744.0,2010,DeKalb County,Georgia
0500000US13095,,2010,Dougherty County,Georgia
0500000US13097,,2010,Douglas County,Georgia
0500000US13113,,2010,Fayette County,Georgia
0500000US13115,,2010,Floyd County,Georgia
0500000US13117,,2010,Forsyth County,Georgia
0500000US13121,32411.0,2010,Fulton County,Georgia
0500000US13127,,2010,Glynn County,Georgia
0500000US13135,4768.0,2010,Gwinnett County,Georgia
0500000US13139,,2010,Hall County,Georgia
0500000US13151,,2010,Henry County,Georgia
0500000US13153,,2010,Houston County,Georgia
0500000US13185,,2010,Lowndes County,Georgia
0500000US13215,321.0,2010,Muscogee County,Georgia
0500000US13217,,2010,Newton County,Georgia
0500000US13223,,2010,Paulding County,Georgia
0500000US13245,,2010,Richmond County,Georgia
0500000US13247,,2010,Rockdale County,Georgia
0500000US13285,,2010,Troup County,Georgia
0500000US13295,,2010,Walker County,Georgia
0500000US13297,,2010,Walton County,Georgia
0500000US13313,,2010,Whitfield County,Georgia
0500000US15001,1467.0,2010,Hawaii County,Hawaii
0500000US15003,40903.0,2010,Honolulu County,Hawaii
0500000US15007,,2010,Kauai County,Hawaii
0500000US15009,1096.0,2010,Maui County,Hawaii
0500000US16001,895.0,2010,Ada County,Idaho
0500000US16005,,2010,Bannock County,Idaho
0500000US16019,,2010,Bonneville County,Idaho
0500000US16027,563.0,2010,Canyon County,Idaho
0500000US16055,,2010,Kootenai County,Idaho
0500000US16083,,2010,Twin Falls County,Idaho
0500000US17001,,2010,Adams County,Illinois
0500000US17019,4285.0,2010,Champaign County,Illinois
0500000US17031,400335.0,2010,Cook County,Illinois
0500000US17037,,2010,DeKalb County,Illinois
0500000US17043,30222.0,2010,DuPage County,Illinois
0500000US17089,7160.0,2010,Kane County,Illinois
0500000US17091,,2010,Kankakee County,Illinois
0500000US17093,,2010,Kendall County,Illinois
0500000US17097,13051.0,2010,Lake County,Illinois
0500000US17099,,2010,LaSalle County,Illinois
0500000US17111,4115.0,2010,McHenry County,Illinois
0500000US17113,1025.0,2010,McLean County,Illinois
0500000US17115,,2010,Macon County,Illinois
0500000US17119,1745.0,2010,Madison County,Illinois
0500000US17143,931.0,2010,Peoria County,Illinois
0500000US17161,1117.0,2010,Rock Island County,Illinois
0500000US17163,4679.0,2010,St. Clair County,Illinois
0500000US17167,1972.0,2010,Sangamon County,Illinois
0500000US17179,,2010,Tazewell County,Illinois
0500000US17183,,2010,Vermilion County,Illinois
0500000US17197,14562.0,2010,Will County,Illinois
0500000US17199,,2010,Williamson County,Illinois
0500000US17201,1756.0,2010,Winnebago County,Illinois
0500000US18003,807.0,2010,Allen County,Indiana
0500000US18005,,2010,Bartholomew County,Indiana
0500000US18019,,2010,Clark County,Indiana
0500000US18035,,2010,Delaware County,Indiana
0500000US18039,532.0,2010,Elkhart County,Indiana
0500000US18043,,2010,Floyd County,Indiana
0500000US18053,,2010,Grant County,Indiana
0500000US18057,,2010,Hamilton County,Indiana
0500000US18059,,2010,Hancock County,Indiana
0500000US18063,,2010,Hendricks County,Indiana
0500000US18067,,2010,Howard County,Indiana
0500000US18081,,2010,Johnson County,Indiana
0500000US18085,,2010,Kosciusko County,Indiana
0500000US18089,5279.0,2010,Lake County,Indiana
0500000US18091,,2010,LaPorte County,Indiana
0500000US18095,,2010,Madison County,Indiana
0500000US18097,6592.0,2010,Marion County,Indiana
0500000US18105,2465.0,2010,Monroe County,Indiana
0500000US18109,,2010,Morgan County,Indiana
0500000US18127,,2010,Porter County,Indiana
0500000US18141,1698.0,2010,St. Joseph County,Indiana
0500000US18157,,2010,Tippecanoe County,Indiana
0500000US18163,,2010,Vanderburgh County,Indiana
0500000US18167,,2010,Vigo County,Indiana
0500000US18177,,2010,Wayne County,Indiana
0500000US19013,,2010,Black Hawk County,Iowa
0500000US19049,,2010,Dallas County,Iowa
0500000US19061,,2010,Dubuque County,Iowa
0500000US19103,4350.0,2010,Johnson County,Iowa
0500000US19113,1394.0,2010,Linn County,Iowa
0500000US19153,3476.0,2010,Polk County,Iowa
0500000US19155,,2010,Pottawattamie County,Iowa
0500000US19163,427.0,2010,Scott County,Iowa
0500000US19169,,2010,Story County,Iowa
0500000US19193,,2010,Woodbury County,Iowa
0500000US20015,,2010,Butler County,Kansas
0500000US20045,,2010,Douglas County,Kansas
0500000US20091,1165.0,2010,Johnson County,Kansas
0500000US20103,,2010,Leavenworth County,Kansas
0500000US20161,,2010,Riley County,Kansas
0500000US20173,1784.0,2010,Sedgwick County,Kansas
0500000US20177,,2010,Shawnee County,Kansas
0500000US20209,,2010,Wyandotte County,Kansas
0500000US21015,,2010,Boone County,Kentucky
0500000US21029,,2010,Bullitt County,Kentucky
0500000US21037,,2010,Campbell County,Kentucky
0500000US21047,,2010,Christian County,Kentucky
0500000US21059,,2010,Daviess County,Kentucky
0500000US21067,1827.0,2010,Fayette County,Kentucky
0500000US21093,,2010,Hardin County,Kentucky
0500000US21111,10098.0,2010,Jefferson County,Kentucky
0500000US21117,,2010,Kenton County,Kentucky
0500000US21145,,2010,McCracken County,Kentucky
0500000US21151,,2010,Madison County,Kentucky
0500000US21195,,2010,Pike County,Kentucky
0500000US21227,,2010,Warren County,Kentucky
0500000US22005,,2010,Ascension Parish,Louisiana
0500000US22015,,2010,Bossier Parish,Louisiana
0500000US22017,,2010,Caddo Parish,Louisiana
0500000US22019,,2010,Calcasieu Parish,Louisiana
0500000US22033,4519.0,2010,East Baton Rouge Parish,Louisiana
0500000US22045,,2010,Iberia Parish,Louisiana
0500000US22051,5236.0,2010,Jefferson Parish,Louisiana
0500000US22055,814.0,2010,Lafayette Parish,Louisiana
0500000US22057,,2010,Lafourche Parish,Louisiana
0500000US22063,,2010,Livingston Parish,Louisiana
0500000US22071,10836.0,2010,Orleans Parish,Louisiana
0500000US22073,,2010,Ouachita Parish,Louisiana
0500000US22079,,2010,Rapides Parish,Louisiana
0500000US22097,,2010,St. Landry Parish,Louisiana
0500000US22103,,2010,St. Tammany Parish,Louisiana
0500000US22105,427.0,2010,Tangipahoa Parish,Louisiana
0500000US22109,,2010,Terrebonne Parish,Louisiana
0500000US23001,,2010,Androscoggin County,Maine
0500000US23003,,2010,Aroostook County,Maine
0500000US23005,1569.0,2010,Cumberland County,Maine
0500000US23011,,2010,Kennebec County,Maine
0500000US23019,379.0,2010,Penobscot County,Maine
0500000US23031,,2010,York County,Maine
0500000US24001,,2010,Allegany County,Maryland
0500000US24003,8793.0,2010,Anne Arundel County,Maryland
0500000US24005,17062.0,2010,Baltimore County,Maryland
0500000US24009,,2010,Calvert County,Maryland
0500000US24013,584.0,2010,Carroll County,Maryland
0500000US24015,,2010,Cecil County,Maryland
0500000US24017,,2010,Charles County,Maryland
0500000US24021,4495.0,2010,Frederick County,Maryland
0500000US24025,1053.0,2010,Harford County,Maryland
0500000US24027,5546.0,2010,Howard County,Maryland
0500000US24031,77525.0,2010,Montgomery County,Maryland
0500000US24033,74730.0,2010,Prince George's County,Maryland
0500000US24037,,2010,St. Mary's County,Maryland
0500000US24043,743.0,2010,Washington County,Maryland
0500000US24045,,2010,Wicomico County,Maryland
0500000US24510,45277.0,2010,Baltimore city,Maryland
0500000US25001,1504.0,2010,Barnstable County,Massachusetts
0500000US25003,,2010,Berkshire County,Massachusetts
0500000US25005,5282.0,2010,Bristol County,Massachusetts
0500000US25009,17285.0,2010,Essex County,Massachusetts
0500000US25011,,2010,Franklin County,Massachusetts
0500000US25013,3242.0,2010,Hampden County,Massachusetts
0500000US25015,,2010,Hampshire County,Massachusetts
0500000US25017,78935.0,2010,Middlesex County,Massachusetts
0500000US25021,41327.0,2010,Norfolk County,Massachusetts
0500000US25023,12612.0,2010,Plymouth County,Massachusetts
0500000US25025,114329.0,2010,Suffolk County,Massachusetts
0500000US25027,6629.0,2010,Worcester County,Massachusetts
0500000US26005,,2010,Allegan County,Michigan
0500000US26017,,2010,Bay County,Michigan
0500000US26021,,2010,Berrien County,Michigan
0500000US26025,,2010,Calhoun County,Michigan
0500000US26037,,2010,Clinton County,Michigan
0500000US26045,,2010,Eaton County,Michigan
0500000US26049,1990.0,2010,Genesee County,Michigan
0500000US26055,,2010,Grand Traverse County,Michigan
0500000US26065,3978.0,2010,Ingham County,Michigan
0500000US26073,,2010,Isabella County,Michigan
0500000US26075,,2010,Jackson County,Michigan
0500000US26077,,2010,Kalamazoo County,Michigan
0500000US26081,4956.0,2010,Kent County,Michigan
0500000US26087,,2010,Lapeer County,Michigan
0500000US26091,,2010,Lenawee County,Michigan
0500000US26093,,2010,Livingston County,Michigan
0500000US26099,2736.0,2010,Macomb County,Michigan
0500000US26103,,2010,Marquette County,Michigan
0500000US26111,,2010,Midland County,Michigan
0500000US26115,,2010,Monroe County,Michigan
0500000US26121,,2010,Muskegon County,Michigan
0500000US26125,3604.0,2010,Oakland County,Michigan
0500000US26139,901.0,2010,Ottawa County,Michigan
0500000US26145,,2010,Saginaw County,Michigan
0500000US26147,,2010,St. Clair County,Michigan
0500000US26155,,2010,Shiawassee County,Michigan
0500000US26159,,2010,Van Buren County,Michigan
0500000US26161,6411.0,2010,Washtenaw County,Michigan
0500000US26163,19399.0,2010,Wayne County,Michigan
0500000US27003,4700.0,2010,Anoka County,Minnesota
0500000US27019,,2010,Carver County,Minnesota
0500000US27037,6265.0,2010,Dakota County,Minnesota
0500000US27053,48014.0,2010,Hennepin County,Minnesota
0500000US27109,2639.0,2010,Olmsted County,Minnesota
0500000US27123,16210.0,2010,Ramsey County,Minnesota
0500000US27137,1773.0,2010,St. Louis County,Minnesota
0500000US27139,,2010,Scott County,Minnesota
0500000US27141,,2010,Sherburne County,Minnesota
0500000US27145,,2010,Stearns County,Minnesota
0500000US27163,2111.0,2010,Washington County,Minnesota
0500000US27171,,2010,Wright County,Minnesota
0500000US28033,,2010,DeSoto County,Mississippi
0500000US28035,,2010,Forrest County,Mississippi
0500000US28047,461.0,2010,Harrison County,Mississippi
0500000US28049,651.0,2010,Hinds County,Mississippi
0500000US28059,,2010,Jackson County,Mississippi
0500000US28067,,2010,Jones County,Mississippi
0500000US28075,,2010,Lauderdale County,Mississippi
0500000US28081,,2010,Lee County,Mississippi
0500000US28089,,2010,Madison County,Mississippi
0500000US28121,,2010,Rankin County,Mississippi
0500000US29019,,2010,Boone County,Missouri
0500000US29021,,2010,Buchanan County,Missouri
0500000US29031,,2010,Cape Girardeau County,Missouri
0500000US29037,,2010,Cass County,Missouri
0500000US29043,,2010,Christian County,Missouri
0500000US29047,993.0,2010,Clay County,Missouri
0500000US29051,,2010,Cole County,Missouri
0500000US29071,,2010,Franklin County,Missouri
0500000US29077,695.0,2010,Greene County,Missouri
0500000US29095,8368.0,2010,Jackson County,Missouri
0500000US29097,,2010,Jasper County,Missouri
0500000US29099,,2010,Jefferson County,Missouri
0500000US29165,,2010,Platte County,Missouri
0500000US29183,,2010,St. Charles County,Missouri
0500000US29187,,2010,St. Francois County,Missouri
0500000US29189,11352.0,2010,St. Louis County,Missouri
0500000US29510,15592.0,2010,St. Louis city,Missouri
0500000US30013,,2010,Cascade County,Montana
0500000US30029,,2010,Flathead County,Montana
0500000US30031,,2010,Gallatin County,Montana
0500000US30063,,2010,Missoula County,Montana
0500000US30111,565.0,2010,Yellowstone County,Montana
0500000US31055,2673.0,2010,Douglas County,Nebraska
0500000US31109,1300.0,2010,Lancaster County,Nebraska
0500000US31153,371.0,2010,Sarpy County,Nebraska
0500000US32003,32457.0,2010,Clark County,Nevada
0500000US32031,3365.0,2010,Washoe County,Nevada
0500000US33005,,2010,Cheshire County,New Hampshire
0500000US33009,,2010,Grafton County,New Hampshire
0500000US33011,2722.0,2010,Hillsborough County,New Hampshire
0500000US33013,,2010,Merrimack County,New Hampshire
0500000US33015,1454.0,2010,Rockingham County,New Hampshire
0500000US33017,,2010,Strafford County,New Hampshire
0500000US34001,8282.0,2010,Atlantic County,New Jersey
0500000US34003,56827.0,2010,Bergen County,New Jersey
0500000US34005,7663.0,2010,Burlington County,New Jersey
0500000US34007,18947.0,2010,Camden County,New Jersey
0500000US34009,,2010,Cape May County,New Jersey
0500000US34011,1161.0,2010,Cumberland County,New Jersey
0500000US34013,68879.0,2010,Essex County,New Jersey
0500000US34015,2928.0,2010,Gloucester County,New Jersey
0500000US34017,122988.0,2010,Hudson County,New Jersey
0500000US34019,,2010,Hunterdon County,New Jersey
0500000US34021,13158.0,2010,Mercer County,New Jersey
0500000US34023,39449.0,2010,Middlesex County,New Jersey
0500000US34025,26124.0,2010,Monmouth County,New Jersey
0500000US34027,9133.0,2010,Morris County,New Jersey
0500000US34029,5275.0,2010,Ocean County,New Jersey
0500000US34031,18640.0,2010,Passaic County,New Jersey
0500000US34033,,2010,Salem County,New Jersey
0500000US34035,8696.0,2010,Somerset County,New Jersey
0500000US34037,,2010,Sussex County,New Jersey
0500000US34039,26786.0,2010,Union County,New Jersey
0500000US34041,,2010,Warren County,New Jersey
0500000US35001,6798.0,2010,Bernalillo County,New Mexico
0500000US35005,,2010,Chaves County,New Mexico
0500000US35013,241.0,2010,Do?a Ana County,New Mexico
0500000US35031,,2010,McKinley County,New Mexico
0500000US35043,868.0,2010,Sandoval County,New Mexico
0500000US35045,,2010,San Juan County,New Mexico
0500000US35049,613.0,2010,Santa Fe County,New Mexico
0500000US35061,,2010,Valencia County,New Mexico
0500000US36001,,2010,Albany County,New York
0500000US36005,302157.0,2010,Bronx County,New York
0500000US36007,2202.0,2010,Broome County,New York
0500000US36009,382.0,2010,Cattaraugus County,New York
0500000US36011,,2010,Cayuga County,New York
0500000US36013,450.0,2010,Chautauqua County,New York
0500000US36015,,2010,Chemung County,New York
0500000US36019,,2010,Clinton County,New York
0500000US36027,5401.0,2010,Dutchess County,New York
0500000US36029,18718.0,2010,Erie County,New York
0500000US36045,,2010,Jefferson County,New York
0500000US36047,653059.0,2010,Kings County,New York
0500000US36051,,2010,Livingston County,New York
0500000US36053,,2010,Madison County,New York
0500000US36055,7242.0,2010,Monroe County,New York
0500000US36059,95804.0,2010,Nassau County,New York
0500000US36061,485794.0,2010,New York County,New York
0500000US36063,,2010,Niagara County,New York
0500000US36065,1091.0,2010,Oneida County,New York
0500000US36067,4032.0,2010,Onondaga County,New York
0500000US36069,,2010,Ontario County,New York
0500000US36071,7795.0,2010,Orange County,New York
0500000US36075,,2010,Oswego County,New York
0500000US36079,,2010,Putnam County,New York
0500000US36081,514022.0,2010,Queens County,New York
0500000US36083,,2010,Rensselaer County,New York
0500000US36085,57559.0,2010,Richmond County,New York
0500000US36087,10674.0,2010,Rockland County,New York
0500000US36089,82.0,2010,St. Lawrence County,New York
0500000US36091,,2010,Saratoga County,New York
0500000US36093,,2010,Schenectady County,New York
0500000US36101,,2010,Steuben County,New York
0500000US36103,41057.0,2010,Suffolk County,New York
0500000US36105,,2010,Sullivan County,New York
0500000US36109,,2010,Tompkins County,New York
0500000US36111,1404.0,2010,Ulster County,New York
0500000US36113,,2010,Warren County,New York
0500000US36117,,2010,Wayne County,New York
0500000US36119,91586.0,2010,Westchester County,New York
0500000US37001,,2010,Alamance County,North Carolina
0500000US37019,,2010,Brunswick County,North Carolina
0500000US37021,1024.0,2010,Buncombe County,North Carolina
0500000US37023,,2010,Burke County,North Carolina
0500000US37025,,2010,Cabarrus County,North Carolina
0500000US37027,,2010,Caldwell County,North Carolina
0500000US37031,,2010,Carteret County,North Carolina
0500000US37035,,2010,Catawba County,North Carolina
0500000US37045,,2010,Cleveland County,North Carolina
0500000US37049,,2010,Craven County,North Carolina
0500000US37051,626.0,2010,Cumberland County,North Carolina
0500000US37057,,2010,Davidson County,North Carolina
0500000US37063,3892.0,2010,Durham County,North Carolina
0500000US37067,1276.0,2010,Forsyth County,North Carolina
0500000US37071,,2010,Gaston County,North Carolina
0500000US37081,3774.0,2010,Guilford County,North Carolina
0500000US37085,,2010,Harnett County,North Carolina
0500000US37089,,2010,Henderson County,North Carolina
0500000US37097,,2010,Iredell County,North Carolina
0500000US37101,,2010,Johnston County,North Carolina
0500000US37109,,2010,Lincoln County,North Carolina
0500000US37119,14320.0,2010,Mecklenburg County,North Carolina
0500000US37125,,2010,Moore County,North Carolina
0500000US37127,,2010,Nash County,North Carolina
0500000US37129,,2010,New Hanover County,North Carolina
0500000US37133,,2010,Onslow County,North Carolina
0500000US37135,5165.0,2010,Orange County,North Carolina
0500000US37147,,2010,Pitt County,North Carolina
0500000US37151,,2010,Randolph County,North Carolina
0500000US37155,,2010,Robeson County,North Carolina
0500000US37157,,2010,Rockingham County,North Carolina
0500000US37159,,2010,Rowan County,North Carolina
0500000US37161,,2010,Rutherford County,North Carolina
0500000US37171,,2010,Surry County,North Carolina
0500000US37179,,2010,Union County,North Carolina
0500000US37183,4626.0,2010,Wake County,North Carolina
0500000US37191,,2010,Wayne County,North Carolina
0500000US37193,,2010,Wilkes County,North Carolina
0500000US37195,,2010,Wilson County,North Carolina
0500000US38015,200.0,2010,Burleigh County,North Dakota
0500000US38017,1369.0,2010,Cass County,North Dakota
0500000US38035,,2010,Grand Forks County,North Dakota
0500000US39003,,2010,Allen County,Ohio
0500000US39007,,2010,Ashtabula County,Ohio
0500000US39013,,2010,Belmont County,Ohio
0500000US39017,1425.0,2010,Butler County,Ohio
0500000US39023,,2010,Clark County,Ohio
0500000US39025,,2010,Clermont County,Ohio
0500000US39029,,2010,Columbiana County,Ohio
0500000US39035,31187.0,2010,Cuyahoga County,Ohio
0500000US39041,,2010,Delaware County,Ohio
0500000US39043,,2010,Erie County,Ohio
0500000US39045,,2010,Fairfield County,Ohio
0500000US39049,13758.0,2010,Franklin County,Ohio
0500000US39055,152.0,2010,Geauga County,Ohio
0500000US39057,,2010,Greene County,Ohio
0500000US39061,13783.0,2010,Hamilton County,Ohio
0500000US39063,,2010,Hancock County,Ohio
0500000US39081,,2010,Jefferson County,Ohio
0500000US39085,,2010,Lake County,Ohio
0500000US39089,,2010,Licking County,Ohio
0500000US39093,1064.0,2010,Lorain County,Ohio
0500000US39095,2038.0,2010,Lucas County,Ohio
0500000US39099,,2010,Mahoning County,Ohio
0500000US39101,,2010,Marion County,Ohio
0500000US39103,,2010,Medina County,Ohio
0500000US39109,,2010,Miami County,Ohio
0500000US39113,4871.0,2010,Montgomery County,Ohio
0500000US39119,,2010,Muskingum County,Ohio
0500000US39133,,2010,Portage County,Ohio
0500000US39139,,2010,Richland County,Ohio
0500000US39141,,2010,Ross County,Ohio
0500000US39145,,2010,Scioto County,Ohio
0500000US39151,1938.0,2010,Stark County,Ohio
0500000US39153,,2010,Summit County,Ohio
0500000US39155,162.0,2010,Trumbull County,Ohio
0500000US39157,,2010,Tuscarawas County,Ohio
0500000US39165,,2010,Warren County,Ohio
0500000US39169,116.0,2010,Wayne County,Ohio
0500000US39173,,2010,Wood County,Ohio
0500000US40017,,2010,Canadian County,Oklahoma
0500000US40027,880.0,2010,Cleveland County,Oklahoma
0500000US40031,785.0,2010,Comanche County,Oklahoma
0500000US40037,,2010,Creek County,Oklahoma
0500000US40101,,2010,Muskogee County,Oklahoma
0500000US40109,1699.0,2010,Oklahoma County,Oklahoma
0500000US40119,,2010,Payne County,Oklahoma
0500000US40125,,2010,Pottawatomie County,Oklahoma
0500000US40131,,2010,Rogers County,Oklahoma
0500000US40143,2621.0,2010,Tulsa County,Oklahoma
0500000US40145,,2010,Wagoner County,Oklahoma
0500000US41003,,2010,Benton County,Oregon
0500000US41005,4833.0,2010,Clackamas County,Oregon
0500000US41017,276.0,2010,Deschutes County,Oregon
0500000US41019,,2010,Douglas County,Oregon
0500000US41029,882.0,2010,Jackson County,Oregon
0500000US41033,,2010,Josephine County,Oregon
0500000US41035,360.0,2010,Klamath County,Oregon
0500000US41039,4876.0,2010,Lane County,Oregon
0500000US41043,,2010,Linn County,Oregon
0500000US41047,2155.0,2010,Marion County,Oregon
0500000US41051,38412.0,2010,Multnomah County,Oregon
0500000US41053,,2010,Polk County,Oregon
0500000US41059,,2010,Umatilla County,Oregon
0500000US41067,14203.0,2010,Washington County,Oregon
0500000US41071,687.0,2010,Yamhill County,Oregon
0500000US42001,,2010,Adams County,Pennsylvania
0500000US42003,54857.0,2010,Allegheny County,Pennsylvania
0500000US42005,,2010,Armstrong County,Pennsylvania
0500000US42007,,2010,Beaver County,Pennsylvania
0500000US42011,2649.0,2010,Berks County,Pennsylvania
0500000US42013,,2010,Blair County,Pennsylvania
0500000US42017,8556.0,2010,Bucks County,Pennsylvania
0500000US42019,,2010,Butler County,Pennsylvania
0500000US42021,508.0,2010,Cambria County,Pennsylvania
0500000US42025,,2010,Carbon County,Pennsylvania
0500000US42027,2093.0,2010,Centre County,Pennsylvania
0500000US42029,6557.0,2010,Chester County,Pennsylvania
0500000US42033,,2010,Clearfield County,Pennsylvania
0500000US42037,,2010,Columbia County,Pennsylvania
0500000US42039,107.0,2010,Crawford County,Pennsylvania
0500000US42041,980.0,2010,Cumberland County,Pennsylvania
0500000US42043,3803.0,2010,Dauphin County,Pennsylvania
0500000US42045,22051.0,2010,Delaware County,Pennsylvania
0500000US42049,1947.0,2010,Erie County,Pennsylvania
0500000US42051,,2010,Fayette County,Pennsylvania
0500000US42055,,2010,Franklin County,Pennsylvania
0500000US42063,,2010,Indiana County,Pennsylvania
0500000US42069,1341.0,2010,Lackawanna County,Pennsylvania
0500000US42071,3358.0,2010,Lancaster County,Pennsylvania
0500000US42073,,2010,Lawrence County,Pennsylvania
0500000US42075,,2010,Lebanon County,Pennsylvania
0500000US42077,3005.0,2010,Lehigh County,Pennsylvania
0500000US42079,1555.0,2010,Luzerne County,Pennsylvania
0500000US42081,,2010,Lycoming County,Pennsylvania
0500000US42085,,2010,Mercer County,Pennsylvania
0500000US42089,,2010,Monroe County,Pennsylvania
0500000US42091,23126.0,2010,Montgomery County,Pennsylvania
0500000US42095,1268.0,2010,Northampton County,Pennsylvania
0500000US42097,,2010,Northumberland County,Pennsylvania
0500000US42101,158717.0,2010,Philadelphia County,Pennsylvania
0500000US42107,228.0,2010,Schuylkill County,Pennsylvania
0500000US42111,,2010,Somerset County,Pennsylvania
0500000US42125,1272.0,2010,Washington County,Pennsylvania
0500000US42129,1804.0,2010,Westmoreland County,Pennsylvania
0500000US42133,1220.0,2010,York County,Pennsylvania
0500000US44003,,2010,Kent County,Rhode Island
0500000US44005,,2010,Newport County,Rhode Island
0500000US44007,9055.0,2010,Providence County,Rhode Island
0500000US44009,,2010,Washington County,Rhode Island
0500000US45003,,2010,Aiken County,South Carolina
0500000US45007,,2010,Anderson County,South Carolina
0500000US45013,165.0,2010,Beaufort County,South Carolina
0500000US45015,408.0,2010,Berkeley County,South Carolina
0500000US45019,3763.0,2010,Charleston County,South Carolina
0500000US45031,,2010,Darlington County,South Carolina
0500000US45035,,2010,Dorchester County,South Carolina
0500000US45041,195.0,2010,Florence County,South Carolina
0500000US45045,648.0,2010,Greenville County,South Carolina
0500000US45047,,2010,Greenwood County,South Carolina
0500000US45051,64.0,2010,Horry County,South Carolina
0500000US45057,,2010,Lancaster County,South Carolina
0500000US45059,,2010,Laurens County,South Carolina
0500000US45063,187.0,2010,Lexington County,South Carolina
0500000US45073,,2010,Oconee County,South Carolina
0500000US45075,,2010,Orangeburg County,South Carolina
0500000US45077,,2010,Pickens County,South Carolina
0500000US45079,1570.0,2010,Richland County,South Carolina
